[2024-07-23 13:58:09.584664] [0x0000007fa7966010] [MocapTag] [0x00003de4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-23 13:58:29.839965] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7955] , 20.8316, 0.00338464, -0.237575, -0.71469, -0.999386, -0.00530846, -0.0301025, 0.0171429, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.843068] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7956] , 20.8416, 0.00338464, -0.237575, -0.71469, -0.999386, -0.00530846, -0.0301025, 0.0171429, -0.0220959, 0.0166789, 0.543554, 0.110865, 0.132098, 0.133672, 
[2024-07-23 13:58:29.845410] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7958] , 20.8416, 0.00338464, -0.237575, -0.71469, -0.999386, -0.00530846, -0.0301025, 0.0171429, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.849897] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7959] , 20.8416, 0.00338464, -0.237575, -0.71469, -0.999386, -0.00530846, -0.0301025, 0.0171429, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.852585] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7960] , 20.8516, 0.0037321, -0.238188, -0.708916, -0.999499, -0.00474054, -0.025801, 0.0176973, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.855378] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7962] , 20.8516, 0.0037321, -0.238188, -0.708916, -0.999499, -0.00474054, -0.025801, 0.0176973, 0.0347458, -0.0613153, 0.577409, -0.126028, 0.85911, 0.102255, 
[2024-07-23 13:58:29.858058] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7963] , 20.8516, 0.0037321, -0.238188, -0.708916, -0.999499, -0.00474054, -0.025801, 0.0176973, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.867753] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7965] , 20.8616, 0.00213345, -0.237854, -0.703205, -0.999365, -0.00690884, -0.027953, 0.0209883, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.868386] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7966] , 20.8616, 0.00213345, -0.237854, -0.703205, -0.999365, -0.00690884, -0.027953, 0.0209883, -0.159865, 0.033401, 0.571055, 0.460243, -0.417827, 0.673813, 
[2024-07-23 13:58:29.868920] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7967] , 20.8616, 0.00213345, -0.237854, -0.703205, -0.999365, -0.00690884, -0.027953, 0.0209883, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.869814] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7968] , 20.8616, 0.00213345, -0.237854, -0.703205, -0.999365, -0.00690884, -0.027953, 0.0209883, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.872622] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7969] , 20.8716, 0.00211425, -0.238113, -0.697757, -0.999377, -0.0100268, -0.0276246, 0.0195388, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.875581] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7971] , 20.8716, 0.00211425, -0.238113, -0.697757, -0.999377, -0.0100268, -0.0276246, 0.0195388, 0, -0.025943, 0.544822, 0.61481, 0.075883, -0.273708, 
[2024-07-23 13:58:29.880299] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7972] , 20.8716, 0.00211425, -0.238113, -0.697757, -0.999377, -0.0100268, -0.0276246, 0.0195388, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.883134] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7973] , 20.8816, 0.00194676, -0.237949, -0.69219, -0.999349, -0.0103352, -0.0279939, 0.0202789, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.885835] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7975] , 20.8816, 0.00194676, -0.237949, -0.69219, -0.999349, -0.0103352, -0.0279939, 0.0202789, -0.016749, 0.016424, 0.556668, 0.0673771, -0.071026, 0.150784, 
[2024-07-23 13:58:29.888616] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7976] , 20.8816, 0.00194676, -0.237949, -0.69219, -0.999349, -0.0103352, -0.0279939, 0.0202789, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.891327] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7977] , 20.8816, 0.0015835, -0.238038, -0.686315, -0.99934, -0.00963917, -0.0281345, 0.0208568, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.895805] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7979] , 20.8916, 0.0015835, -0.238038, -0.686315, -0.99934, -0.00963917, -0.0281345, 0.0208568, -0.036326, -0.0088345, 0.587514, -0.135517, 0, 0.112186, 
[2024-07-23 13:58:29.898416] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7980] , 20.8916, 0.0015835, -0.238038, -0.686315, -0.99934, -0.00963917, -0.0281345, 0.0208568, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.900994] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7981] , 20.8916, 0.00159848, -0.238093, -0.680678, -0.99933, -0.0102945, -0.0282438, 0.0208855, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.904056] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7983] , 20.9016, 0.00159848, -0.238093, -0.680678, -0.99933, -0.0102945, -0.0282438, 0.0208855, 0, -0.00554812, 0.563751, 0.131822, 0, 0, 
[2024-07-23 13:58:29.906571] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7984] , 20.9016, 0.00159848, -0.238093, -0.680678, -0.99933, -0.0102945, -0.0282438, 0.0208855, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.909240] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7985] , 20.9016, 0.00159848, -0.238093, -0.680678, -0.99933, -0.0102945, -0.0282438, 0.0208855, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.912664] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7986] , 20.9116, 0.00318214, -0.239168, -0.675701, -0.999766, -0.0109444, -0.0132372, 0.0131245, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.915568] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7988] , 20.9116, 0.00318214, -0.239168, -0.675701, -0.999766, -0.0109444, -0.0132372, 0.0131245, 0.158366, -0.107449, 0.497667, 0.0449657, 2.98651, -1.58591, 
[2024-07-23 13:58:29.918155] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7989] , 20.9116, 0.00318214, -0.239168, -0.675701, -0.999766, -0.0109444, -0.0132372, 0.0131245, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.924999] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7991] , 20.9216, 0.00321007, -0.239255, -0.669861, -0.999753, -0.011233, -0.0138488, 0.0132466, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.925647] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7992] , 20.9216, 0.00321007, -0.239255, -0.669861, -0.999753, -0.011233, -0.0138488, 0.0132466, 0.00279342, -0.00873701, 0.584044, 0.0597239, -0.121263, 0, 
[2024-07-23 13:58:29.927266] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7993] , 20.9216, 0.00321007, -0.239255, -0.669861, -0.999753, -0.011233, -0.0138488, 0.0132466, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.929833] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7994] , 20.9216, 0.00321007, -0.239255, -0.669861, -0.999753, -0.011233, -0.0138488, 0.0132466, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.932950] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7995] , 20.9316, 0.00216694, -0.239588, -0.664333, -0.999686, -0.0125403, -0.0167196, 0.0138011, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.935466] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7997] , 20.9316, 0.00216694, -0.239588, -0.664333, -0.999686, -0.0125403, -0.0167196, 0.0138011, -0.104313, -0.0332729, 0.552765, 0.27132, -0.569203, 0.122075, 
[2024-07-23 13:58:29.938238] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7998] , 20.9316, 0.00216694, -0.239588, -0.664333, -0.999686, -0.0125403, -0.0167196, 0.0138011, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.942638] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7999] , 20.9416, 0.00203488, -0.23957, -0.658407, -0.999687, -0.0123729, -0.0165778, 0.0140538, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.945456] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8001] , 20.9416, 0.00203488, -0.23957, -0.658407, -0.999687, -0.0123729, -0.0165778, 0.0140538, -0.0132062, 0, 0.592569, 0, 0, 0.0496373, 
[2024-07-23 13:58:29.948495] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8002] , 20.9416, 0.00203488, -0.23957, -0.658407, -0.999687, -0.0123729, -0.0165778, 0.0140538, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.950632] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8003] , 20.9416, 0.00190003, -0.239612, -0.652406, -0.999698, -0.0123258, -0.0158478, 0.0141566, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.953641] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8005] , 20.9516, 0.00190003, -0.239612, -0.652406, -0.999698, -0.0123258, -0.0158478, 0.0141566, -0.0134855, -0.00413055, 0.60014, 0, 0.146101, 0, 
[2024-07-23 13:58:29.958046] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8006] , 20.9516, 0.00190003, -0.239612, -0.652406, -0.999698, -0.0123258, -0.0158478, 0.0141566, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.960624] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8007] , 20.9516, 0.00221479, -0.239753, -0.646121, -0.999738, -0.0116754, -0.0130181, 0.0147858, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.963507] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8008] , 20.9616, 0.00221479, -0.239753, -0.646121, -0.999738, -0.0116754, -0.0130181, 0.0147858, 0.0314763, -0.0141382, 0.628516, -0.136805, 0.565522, 0.116876, 
[2024-07-23 13:58:29.967368] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8010] , 20.9616, 0.00221479, -0.239753, -0.646121, -0.999738, -0.0116754, -0.0130181, 0.0147858, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.971230] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8011] , 20.9616, 0.00221479, -0.239753, -0.646121, -0.999738, -0.0116754, -0.0130181, 0.0147858, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.971845] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8012] , 20.9616, 0.00180749, -0.239816, -0.640379, -0.999711, -0.0123527, -0.0139624, 0.0151504, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.974687] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8014] , 20.9716, 0.00180749, -0.239816, -0.640379, -0.999711, -0.0123527, -0.0139624, 0.0151504, -0.0407303, -0.00633007, 0.574173, 0.13938, -0.185895, 0.0771247, 
[2024-07-23 13:58:29.977179] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8015] , 20.9716, 0.00180749, -0.239816, -0.640379, -0.999711, -0.0123527, -0.0139624, 0.0151504, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.979747] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8016] , 20.9716, 0.00180749, -0.239816, -0.640379, -0.999711, -0.0123527, -0.0139624, 0.0151504, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.982607] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8017] , 20.9816, 0.00158874, -0.240032, -0.634145, -0.999731, -0.0117248, -0.0120975, 0.0159409, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.985464] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8019] , 20.9816, 0.00158874, -0.240032, -0.634145, -0.999731, -0.0117248, -0.0120975, 0.0159409, -0.0218752, -0.0215817, 0.62337, -0.129557, 0.372913, 0.151815, 
[2024-07-23 13:58:29.989323] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8020] , 20.9816, 0.00158874, -0.240032, -0.634145, -0.999731, -0.0117248, -0.0120975, 0.0159409, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.992754] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8021] , 20.9916, 0.00151177, -0.240127, -0.627964, -0.999743, -0.0114548, -0.0110087, 0.016144, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.994924] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8023] , 20.9916, 0.00151177, -0.240127, -0.627964, -0.999743, -0.0114548, -0.0110087, 0.016144, -0.00769643, -0.00949179, 0.61809, -0.0571251, 0.217333, 0.0373691, 
[2024-07-23 13:58:29.997414] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8024] , 20.9916, 0.00151177, -0.240127, -0.627964, -0.999743, -0.0114548, -0.0110087, 0.016144, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.999955] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8025] , 20.9916, 0.00143674, -0.239966, -0.621712, -0.999741, -0.0118729, -0.0103108, 0.0164336, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.003587] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8026] , 21.0016, 0.00143674, -0.239966, -0.621712, -0.999741, -0.0118729, -0.0103108, 0.0164336, -0.00750339, 0.0160716, 0.625212, 0.0819206, 0.141601, 0.0571009, 
[2024-07-23 13:58:30.006603] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8028] , 21.0016, 0.00143674, -0.239966, -0.621712, -0.999741, -0.0118729, -0.0103108, 0.0164336, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.009020] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8029] , 21.0016, 0.00143674, -0.239966, -0.621712, -0.999741, -0.0118729, -0.0103108, 0.0164336, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.011604] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8030] , 21.0016, 0.00144364, -0.239988, -0.615596, -0.999741, -0.0121147, -0.00987932, 0.0165415, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.014474] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8032] , 21.0116, 0.00144364, -0.239988, -0.615596, -0.999741, -0.0121147, -0.00987932, 0.0165415, 0, -0.00217246, 0.61164, 0.0471115, 0.0873579, 0, 
[2024-07-23 13:58:30.017025] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8033] , 21.0116, 0.00144364, -0.239988, -0.615596, -0.999741, -0.0121147, -0.00987932, 0.0165415, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.021969] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8034] , 21.0116, 0.00144364, -0.239988, -0.615596, -0.999741, -0.0121147, -0.00987932, 0.0165415, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.024131] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8036] , 21.0217, 0.000910862, -0.24033, -0.609506, -0.99973, -0.0119212, -0.0088724, 0.0178554, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.026833] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8037] , 21.0217, 0.000910862, -0.24033, -0.609506, -0.99973, -0.0119212, -0.0088724, 0.0178554, -0.0532776, -0.0342318, 0.609015, -0.0398397, 0.203876, 0.259946, 
[2024-07-23 13:58:30.029606] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8038] , 21.0217, 0.000910862, -0.24033, -0.609506, -0.99973, -0.0119212, -0.0088724, 0.0178554, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.032399] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8039] , 21.0316, 0.00600942, -0.237204, -0.606548, -0.999597, -0.00783083, 0.00228039, 0.0272006, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.036558] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8041] , 21.0316, 0.00600942, -0.237204, -0.606548, -0.999597, -0.00783083, 0.00228039, 0.0272006, 0.509855, 0.312598, 0.295787, -0.862646, 2.23001, 1.84452, 
[2024-07-23 13:58:30.039264] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8042] , 21.0316, 0.00600942, -0.237204, -0.606548, -0.999597, -0.00783083, 0.00228039, 0.0272006, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.041887] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8043] , 21.0316, 0.00571753, -0.237008, -0.602262, -0.999098, -0.00673872, 0.0264389, 0.0325455, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.044876] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8045] , 21.0416, 0.00571753, -0.237008, -0.602262, -0.999098, -0.00673872, 0.0264389, 0.0325455, -0.0291882, 0.0196745, 0.428575, -0.377083, 4.83091, 1.04422, 
[2024-07-23 13:58:30.047726] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8046] , 21.0416, 0.00571753, -0.237008, -0.602262, -0.999098, -0.00673872, 0.0264389, 0.0325455, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.051466] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8047] , 21.0416, 0.00571753, -0.237008, -0.602262, -0.999098, -0.00673872, 0.0264389, 0.0325455, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.054355] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8049] , 21.0516, 0.00562844, -0.236865, -0.596701, -0.998956, -0.00722918, 0.0299756, 0.0337171, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.057044] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8050] , 21.0516, 0.00562844, -0.236865, -0.596701, -0.998956, -0.00722918, 0.0299756, 0.0337171, -0.008909, 0.0142736, 0.556081, 0.0683546, 0.711877, 0.228977, 
[2024-07-23 13:58:30.059720] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8051] , 21.0516, 0.00562844, -0.236865, -0.596701, -0.998956, -0.00722918, 0.0299756, 0.0337171, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.062536] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8052] , 21.0616, 0.00587144, -0.237192, -0.59062, -0.998871, -0.00763314, 0.0331752, 0.033138, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.065463] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8054] , 21.0616, 0.00587144, -0.237192, -0.59062, -0.998871, -0.00763314, 0.0331752, 0.033138, 0.0242997, -0.0327368, 0.60808, 0.0634909, 0.64184, -0.121359, 
[2024-07-23 13:58:30.068291] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8055] , 21.0616, 0.00587144, -0.237192, -0.59062, -0.998871, -0.00763314, 0.0331752, 0.033138, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.070896] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8056] , 21.0616, -0.000229224, -0.238608, -0.577949, -0.999507, -0.0101852, -0.0016159, 0.0296526, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.073841] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8058] , 21.0716, -0.000229224, -0.238608, -0.577949, -0.999507, -0.0101852, -0.0016159, 0.0296526, -0.610067, -0.141525, 1.26715, 0.737786, -6.94574, -0.654543, 
[2024-07-23 13:58:30.076572] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8059] , 21.0716, -0.000229224, -0.238608, -0.577949, -0.999507, -0.0101852, -0.0016159, 0.0296526, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.079374] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8060] , 21.0716, -0.000229224, -0.238608, -0.577949, -0.999507, -0.0101852, -0.0016159, 0.0296526, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.084055] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8062] , 21.0816, -0.000337335, -0.238588, -0.571865, -0.999492, -0.0104145, -0.00170716, 0.0300573, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.086950] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8063] , 21.0816, -0.000337335, -0.238588, -0.571865, -0.999492, -0.0104145, -0.00170716, 0.0300573, -0.0108111, 0, 0.608346, 0.0465155, 0, 0.0812095, 
[2024-07-23 13:58:30.089899] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8064] , 21.0816, -0.000337335, -0.238588, -0.571865, -0.999492, -0.0104145, -0.00170716, 0.0300573, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.092864] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8065] , 21.0916, 0.000628769, -0.240083, -0.566278, -0.999704, -0.0131226, -0.00267906, 0.0203026, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.096041] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8067] , 21.0916, 0.000628769, -0.240083, -0.566278, -0.999704, -0.0131226, -0.00267906, 0.0203026, 0.0966103, -0.14951, 0.558801, 0.542665, -0.203717, -1.94809, 
[2024-07-23 13:58:30.100556] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8068] , 21.0916, 0.000628769, -0.240083, -0.566278, -0.999704, -0.0131226, -0.00267906, 0.0203026, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.103279] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8069] , 21.1016, 0.000565796, -0.239963, -0.560457, -0.999702, -0.0129591, -0.00243303, 0.0205632, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.106213] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8071] , 21.1016, 0.000565796, -0.239963, -0.560457, -0.999702, -0.0129591, -0.00243303, 0.0205632, -0.00629729, 0.0119978, 0.582054, 0, 0.0492042, 0.0513941, 
[2024-07-23 13:58:30.109011] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8072] , 21.1016, 0.000565796, -0.239963, -0.560457, -0.999702, -0.0129591, -0.00243303, 0.0205632, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.111784] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8073] , 21.1016, 0.000781743, -0.240068, -0.554647, -0.999701, -0.0133321, -0.00225925, 0.0203886, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.116355] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8075] , 21.1116, 0.000781743, -0.240068, -0.554647, -0.999701, -0.0133321, -0.00225925, 0.0203886, 0.0215948, -0.0104643, 0.580955, 0.0738144, 0.0358144, -0.0352297, 
[2024-07-23 13:58:30.120395] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8076] , 21.1116, 0.000781743, -0.240068, -0.554647, -0.999701, -0.0133321, -0.00225925, 0.0203886, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.121724] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8077] , 21.1116, 0.00553992, -0.237654, -0.551889, -0.999447, -0.00814375, 0.00989924, 0.030693, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.124577] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8079] , 21.1216, 0.00553992, -0.237654, -0.551889, -0.999447, -0.00814375, 0.00989924, 0.030693, 0.475818, 0.241379, 0.275799, -1.10772, 2.42624, 2.04048, 
[2024-07-23 13:58:30.127343] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8080] , 21.1216, 0.00553992, -0.237654, -0.551889, -0.999447, -0.00814375, 0.00989924, 0.030693, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.131752] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8081] , 21.1216, 0.00553992, -0.237654, -0.551889, -0.999447, -0.00814375, 0.00989924, 0.030693, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.134484] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8083] , 21.1316, 0.000642047, -0.237764, -0.541646, -0.999312, -0.00981634, -0.0214138, 0.0286391, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.137372] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8084] , 21.1316, 0.000642047, -0.237764, -0.541646, -0.999312, -0.00981634, -0.0214138, 0.0286391, -0.489788, -0.0110196, 1.02433, 0.519109, -6.25373, -0.349888, 
[2024-07-23 13:58:30.139857] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8085] , 21.1316, 0.000642047, -0.237764, -0.541646, -0.999312, -0.00981634, -0.0214138, 0.0286391, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.142723] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8086] , 21.1416, 0.000601106, -0.238852, -0.535791, -0.999481, -0.00869394, -0.0153425, 0.0269468, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.146922] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8088] , 21.1416, 0.000601106, -0.238852, -0.535791, -0.999481, -0.00869394, -0.0153425, 0.0269468, -0.00409408, -0.108801, 0.585562, -0.265074, 1.20432, -0.3559, 
[2024-07-23 13:58:30.149726] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8089] , 21.1416, 0.000601106, -0.238852, -0.535791, -0.999481, -0.00869394, -0.0153425, 0.0269468, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.152359] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8090] , 21.1516, -5.00429e-05, -0.238701, -0.530038, -0.999381, -0.010199, -0.0189886, 0.0277897, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:30.155230] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [8092] , 21.1516, -5.00429e-05, -0.238701, -0.530038, -0.999381, -0.010199, -0.0189886, 0.0277897, -0.0651149, 0.015145, 0.575232, 0.324225, -0.719043, 0.181702, 
