[2025-02-03 14:47:14.385269] [0x0000007f90848010] [MocapTag] [0x00005722] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:47:45.186865] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12272] , 31.1801, -0.0186143, -0.189935, -1.11956, -0.962551, -0.000878233, -0.00415409, 0.271066, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.189250] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12273] , 31.1801, -0.0185994, -0.190568, -1.1198, -0.962643, -0.0023056, -0.00372501, 0.270739, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.192215] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12274] , 31.1901, -0.0185994, -0.190568, -1.1198, -0.962643, -0.0023056, -0.00372501, 0.270739, 0, -0.0632516, -0.0238805, 0.251317, 0.159769, -0.0674963, 
[2025-02-03 14:47:45.194894] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12276] , 31.1901, -0.0185994, -0.190568, -1.1198, -0.962643, -0.0023056, -0.00372501, 0.270739, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.197479] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12277] , 31.1901, -0.0185994, -0.190568, -1.1198, -0.962643, -0.0023056, -0.00372501, 0.270739, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.202238] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12278] , 31.2001, -0.0189269, -0.190088, -1.12438, -0.962709, -0.00788506, -0.0247908, 0.269286, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.205027] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12280] , 31.2001, -0.0189269, -0.190088, -1.12438, -0.962709, -0.00788506, -0.0247908, 0.269286, -0.0327531, 0.0479795, -0.458189, 2.21086, -3.75765, -0.223309, 
[2025-02-03 14:47:45.207498] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12281] , 31.2001, -0.0189269, -0.190088, -1.12438, -0.962709, -0.00788506, -0.0247908, 0.269286, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.210142] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12282] , 31.2001, -0.0188065, -0.190339, -1.12462, -0.963, -0.00739779, -0.0261864, 0.268124, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.213059] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12284] , 31.2101, -0.0188065, -0.190339, -1.12462, -0.963, -0.00739779, -0.0261864, 0.268124, 0.012045, -0.0251281, -0.0237423, 0, -0.29849, -0.235784, 
[2025-02-03 14:47:45.215879] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12285] , 31.2101, -0.0188065, -0.190339, -1.12462, -0.963, -0.00739779, -0.0261864, 0.268124, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.219067] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12286] , 31.2101, -0.0188065, -0.190339, -1.12462, -0.963, -0.00739779, -0.0261864, 0.268124, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.221902] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12287] , 31.2201, -0.0189412, -0.191059, -1.12437, -0.962673, -0.00988167, -0.0238446, 0.269434, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.224626] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12289] , 31.2201, -0.0189412, -0.191059, -1.12437, -0.962673, -0.00988167, -0.0238446, 0.269434, -0.01347, -0.0720094, 0.0251118, 0.358129, 0.58894, 0.268865, 
[2025-02-03 14:47:45.226932] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12290] , 31.2201, -0.0189412, -0.191059, -1.12437, -0.962673, -0.00988167, -0.0238446, 0.269434, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.230128] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12291] , 31.2201, -0.0188507, -0.191539, -1.12423, -0.962832, -0.00991578, -0.0227439, 0.26896, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.234563] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12293] , 31.2301, -0.0188507, -0.191539, -1.12423, -0.962832, -0.00991578, -0.0227439, 0.26896, 0.00904771, -0.0479933, 0.0131271, -0.0549078, 0.212263, -0.104386, 
[2025-02-03 14:47:45.237131] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12294] , 31.2301, -0.0188507, -0.191539, -1.12423, -0.962832, -0.00991578, -0.0227439, 0.26896, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.239736] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12295] , 31.2301, -0.0190221, -0.192073, -1.12433, -0.962784, -0.0107139, -0.0228794, 0.269088, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.242783] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12297] , 31.2401, -0.0190221, -0.192073, -1.12433, -0.962784, -0.0107139, -0.0228794, 0.269088, -0.0171468, -0.053394, -0.0096345, 0.161648, 0, 0, 
[2025-02-03 14:47:45.245632] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12298] , 31.2401, -0.0190221, -0.192073, -1.12433, -0.962784, -0.0107139, -0.0228794, 0.269088, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.250127] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12299] , 31.2401, -0.0190221, -0.192073, -1.12433, -0.962784, -0.0107139, -0.0228794, 0.269088, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.252788] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12300] , 31.2501, -0.0190126, -0.192512, -1.12408, -0.962795, -0.0113362, -0.0211838, 0.269164, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.255618] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12302] , 31.2501, -0.0190126, -0.192512, -1.12408, -0.962795, -0.0113362, -0.0211838, 0.269164, 0, -0.0438459, 0.0253287, 0, 0.360362, 0, 
[2025-02-03 14:47:45.259011] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12303] , 31.2501, -0.0190126, -0.192512, -1.12408, -0.962795, -0.0113362, -0.0211838, 0.269164, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.261058] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12304] , 31.2601, -0.0190351, -0.193068, -1.12417, -0.96288, -0.0117744, -0.0213745, 0.268825, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.265903] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12306] , 31.2601, -0.0190351, -0.193068, -1.12417, -0.96288, -0.0117744, -0.0213745, 0.268825, -0.0022491, -0.055682, -0.0091883, 0.0935316, 0, -0.0680268, 
[2025-02-03 14:47:45.268821] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12307] , 31.2601, -0.0190351, -0.193068, -1.12417, -0.96288, -0.0117744, -0.0213745, 0.268825, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.271563] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12308] , 31.2701, -0.0191858, -0.192994, -1.12457, -0.963036, -0.0109531, -0.0222324, 0.268231, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.274302] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12310] , 31.2701, -0.0191858, -0.192994, -1.12457, -0.963036, -0.0109531, -0.0222324, 0.268231, -0.0150662, 0.0074456, -0.039957, -0.114226, -0.211512, -0.121331, 
[2025-02-03 14:47:45.277198] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12311] , 31.2701, -0.0191858, -0.192994, -1.12457, -0.963036, -0.0109531, -0.0222324, 0.268231, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.281958] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12312] , 31.2801, -0.0192813, -0.193508, -1.12466, -0.963182, -0.012458, -0.0228558, 0.267588, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.285021] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12314] , 31.2801, -0.0192813, -0.193508, -1.12466, -0.963182, -0.012458, -0.0228558, 0.267588, -0.00955365, -0.0513693, -0.0088947, 0.321198, -0.0416204, -0.124985, 
[2025-02-03 14:47:45.287233] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12315] , 31.2801, -0.0192813, -0.193508, -1.12466, -0.963182, -0.012458, -0.0228558, 0.267588, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.289804] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12316] , 31.2801, -0.0200756, -0.194289, -1.11895, -0.963852, -0.0111928, -0.000885552, 0.2662, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.292806] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12317] , 31.2901, -0.0200756, -0.194289, -1.11895, -0.963852, -0.0111928, -0.000885552, 0.2662, -0.0794309, -0.0781323, 0.570407, -1.4214, 4.1622, -0.375819, 
[2025-02-03 14:47:45.295504] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12319] , 31.2901, -0.0200756, -0.194289, -1.11895, -0.963852, -0.0111928, -0.000885552, 0.2662, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.298916] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12320] , 31.2901, -0.0200756, -0.194289, -1.11895, -0.963852, -0.0111928, -0.000885552, 0.2662, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.301668] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12321] , 31.3001, -0.0202809, -0.194836, -1.11885, -0.964016, -0.0117814, -0.000395514, 0.265584, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.304461] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12323] , 31.3001, -0.0202809, -0.194836, -1.11885, -0.964016, -0.0117814, -0.000395514, 0.265584, -0.02053, -0.0546703, 0.0101024, 0.0877619, 0.124341, -0.129062, 
[2025-02-03 14:47:45.307027] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12324] , 31.3001, -0.0202809, -0.194836, -1.11885, -0.964016, -0.0117814, -0.000395514, 0.265584, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.310819] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12325] , 31.3101, -0.0202367, -0.195228, -1.11862, -0.964056, -0.0119957, -0.000457719, 0.265426, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.314687] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12327] , 31.3101, -0.0202367, -0.195228, -1.11862, -0.964056, -0.0119957, -0.000457719, 0.265426, 0.00442745, -0.0392233, 0.0231592, 0.0447035, 0, 0, 
[2025-02-03 14:47:45.317194] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12328] , 31.3101, -0.0202367, -0.195228, -1.11862, -0.964056, -0.0119957, -0.000457719, 0.265426, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.320826] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12329] , 31.3201, -0.0203224, -0.195796, -1.11847, -0.964178, -0.0126593, 3.25317e-05, 0.264953, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.322786] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12330] , 31.3201, -0.0203224, -0.195796, -1.11847, -0.964178, -0.0126593, 3.25317e-05, 0.264953, -0.00857568, -0.0568422, 0.0150154, 0.102282, 0.128558, -0.0995398, 
[2025-02-03 14:47:45.325507] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12332] , 31.3201, -0.0203224, -0.195796, -1.11847, -0.964178, -0.0126593, 3.25317e-05, 0.264953, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.330990] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12333] , 31.3301, -0.0203224, -0.195796, -1.11847, -0.964178, -0.0126593, 3.25317e-05, 0.264953, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.333603] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12335] , 31.3301, -0.0203068, -0.196179, -1.11815, -0.9642, -0.0131016, -0.000284114, 0.264853, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.336682] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12336] , 31.3301, -0.0203068, -0.196179, -1.11815, -0.9642, -0.0131016, -0.000284114, 0.264853, 0, -0.038215, 0.0318314, 0.102139, -0.0378877, 0, 
[2025-02-03 14:47:45.340521] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12337] , 31.3401, -0.0203939, -0.196688, -1.11791, -0.964297, -0.0137856, 0.000312755, 0.264462, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.342216] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12338] , 31.3401, -0.0203939, -0.196688, -1.11791, -0.964297, -0.0137856, 0.000312755, 0.264462, -0.00870529, -0.050982, 0.0241849, 0.10066, 0.150264, -0.0828624, 
[2025-02-03 14:47:45.346362] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12340] , 31.3401, -0.0203939, -0.196688, -1.11791, -0.964297, -0.0137856, 0.000312755, 0.264462, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.349111] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12341] , 31.3401, -0.0203939, -0.196688, -1.11791, -0.964297, -0.0137856, 0.000312755, 0.264462, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.351736] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12342] , 31.3501, -0.0204509, -0.197065, -1.11751, -0.964302, -0.0141782, 0.000387357, 0.264426, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.354606] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12344] , 31.3501, -0.0204509, -0.197065, -1.11751, -0.964302, -0.0141782, 0.000387357, 0.264426, -0.00570122, -0.0376352, 0.0403936, 0.0718117, 0.0350529, 0, 
[2025-02-03 14:47:45.357832] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12345] , 31.3501, -0.0204509, -0.197065, -1.11751, -0.964302, -0.0141782, 0.000387357, 0.264426, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.361996] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12346] , 31.3601, -0.0205175, -0.197488, -1.11712, -0.964329, -0.0146459, 0.000841483, 0.264301, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.364778] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12348] , 31.3601, -0.0205175, -0.197488, -1.11712, -0.964329, -0.0146459, 0.000841483, 0.264301, -0.00666273, -0.0423614, 0.0383185, 0.0663519, 0.111964, 0, 
[2025-02-03 14:47:45.367358] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12349] , 31.3601, -0.0205175, -0.197488, -1.11712, -0.964329, -0.0146459, 0.000841483, 0.264301, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.369987] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12350] , 31.3601, -0.0204285, -0.197951, -1.11679, -0.964406, -0.0151797, 0.00150252, 0.263984, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.372892] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12352] , 31.3701, -0.0204285, -0.197951, -1.11679, -0.964406, -0.0151797, 0.00150252, 0.263984, 0.00890104, -0.0462903, 0.0329006, 0.0684023, 0.154772, -0.0678539, 
[2025-02-03 14:47:45.377422] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12353] , 31.3701, -0.0204285, -0.197951, -1.11679, -0.964406, -0.0151797, 0.00150252, 0.263984, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.379983] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12354] , 31.3701, -0.0204731, -0.198343, -1.1163, -0.96441, -0.0155124, 0.00168298, 0.263951, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.384041] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12356] , 31.3801, -0.0204731, -0.198343, -1.1163, -0.96441, -0.0155124, 0.00168298, 0.263951, -0.0044567, -0.0391752, 0.0489621, 0.0547171, 0.0522762, 0, 
[2025-02-03 14:47:45.385464] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12357] , 31.3801, -0.0204731, -0.198343, -1.1163, -0.96441, -0.0155124, 0.00168298, 0.263951, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.388262] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12358] , 31.3801, -0.0204731, -0.198343, -1.1163, -0.96441, -0.0155124, 0.00168298, 0.263951, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.390912] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12359] , 31.3901, -0.0204905, -0.198743, -1.11588, -0.964452, -0.0157921, 0.00198447, 0.263778, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.394814] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12361] , 31.3901, -0.0204905, -0.198743, -1.11588, -0.964452, -0.0157921, 0.00198447, 0.263778, 0, -0.0399699, 0.0422709, 0.0382662, 0.0723916, -0.036931, 
[2025-02-03 14:47:45.396963] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12362] , 31.3901, -0.0204905, -0.198743, -1.11588, -0.964452, -0.0157921, 0.00198447, 0.263778, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.399565] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12363] , 31.3901, -0.0206004, -0.199199, -1.11543, -0.964482, -0.0162076, 0.00253127, 0.26364, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.402446] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12364] , 31.4001, -0.0206004, -0.199199, -1.11543, -0.964482, -0.0162076, 0.00253127, 0.26364, -0.0109868, -0.0455976, 0.0454725, 0.0515461, 0.126974, 0, 
[2025-02-03 14:47:45.405007] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12366] , 31.4001, -0.0206004, -0.199199, -1.11543, -0.964482, -0.0162076, 0.00253127, 0.26364, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.409776] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12367] , 31.4001, -0.0206004, -0.199199, -1.11543, -0.964482, -0.0162076, 0.00253127, 0.26364, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.412902] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12369] , 31.4101, -0.0204334, -0.199542, -1.1149, -0.964527, -0.0163825, 0.00227431, 0.263465, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.415249] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12370] , 31.4101, -0.0204334, -0.199542, -1.1149, -0.964527, -0.0163825, 0.00227431, 0.263465, 0.0166996, -0.0343027, 0.0524665, 0.0475168, -0.0409022, -0.0358462, 
[2025-02-03 14:47:45.418048] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12371] , 31.4101, -0.0204334, -0.199542, -1.1149, -0.964527, -0.0163825, 0.00227431, 0.263465, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.421668] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12372] , 31.4201, -0.0204242, -0.199882, -1.11432, -0.964594, -0.0165742, 0.00206255, 0.263209, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.425401] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12374] , 31.4201, -0.0204242, -0.199882, -1.11432, -0.964594, -0.0165742, 0.00206255, 0.263209, 0, -0.0340607, 0.0585897, 0.0484943, 0, -0.0529349, 
[2025-02-03 14:47:45.428097] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12375] , 31.4201, -0.0204242, -0.199882, -1.11432, -0.964594, -0.0165742, 0.00206255, 0.263209, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.430820] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12376] , 31.4301, -0.0203489, -0.200259, -1.11376, -0.964682, -0.0166333, 0.00185508, 0.262884, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.433727] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12378] , 31.4301, -0.0203489, -0.200259, -1.11376, -0.964682, -0.0166333, 0.00185508, 0.262884, 0.00752821, -0.0376338, 0.0561003, 0, -0.0379616, -0.0667512, 
[2025-02-03 14:47:45.437025] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12379] , 31.4301, -0.0203489, -0.200259, -1.11376, -0.964682, -0.0166333, 0.00185508, 0.262884, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.441533] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12380] , 31.4401, -0.0203788, -0.200657, -1.11315, -0.964789, -0.0165062, 0.00177398, 0.262501, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.444337] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12382] , 31.4401, -0.0203788, -0.200657, -1.11315, -0.964789, -0.0165062, 0.00177398, 0.262501, -0.00299055, -0.0398831, 0.0602069, 0, 0, -0.0791728, 
[2025-02-03 14:47:45.446830] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12383] , 31.4401, -0.0203788, -0.200657, -1.11315, -0.964789, -0.0165062, 0.00177398, 0.262501, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.449545] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12384] , 31.4401, -0.0203149, -0.200913, -1.11242, -0.964838, -0.0160879, 0.000904514, 0.262351, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.452555] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12385] , 31.4501, -0.0203149, -0.200913, -1.11242, -0.964838, -0.0160879, 0.000904514, 0.262351, 0.00639592, -0.0255453, 0.0733538, -0.034976, -0.190216, 0, 
[2025-02-03 14:47:45.456991] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12387] , 31.4501, -0.0203149, -0.200913, -1.11242, -0.964838, -0.0160879, 0.000904514, 0.262351, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.459565] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12388] , 31.4501, -0.0202487, -0.201227, -1.11172, -0.964914, -0.0156323, 0.000499849, 0.262101, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.462800] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12389] , 31.4601, -0.0202487, -0.201227, -1.11172, -0.964914, -0.0156323, 0.000499849, 0.262101, 0.00661695, -0.031385, 0.0695214, -0.0664949, -0.102773, -0.0504255, 
[2025-02-03 14:47:45.465886] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12391] , 31.4601, -0.0202487, -0.201227, -1.11172, -0.964914, -0.0156323, 0.000499849, 0.262101, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.468537] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12392] , 31.4601, -0.0202487, -0.201227, -1.11172, -0.964914, -0.0156323, 0.000499849, 0.262101, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.473013] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12394] , 31.4701, -0.020224, -0.201604, -1.11106, -0.965026, -0.0152229, 0.000433321, 0.261711, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.476004] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12395] , 31.4701, -0.020224, -0.201604, -1.11106, -0.965026, -0.0152229, 0.000433321, 0.261711, 0.00246804, -0.037727, 0.0664009, -0.0751734, -0.0354749, -0.0803232, 
[2025-02-03 14:47:45.478679] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12396] , 31.4701, -0.020224, -0.201604, -1.11106, -0.965026, -0.0152229, 0.000433321, 0.261711, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.481431] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12397] , 31.4801, -0.0184574, -0.20317, -1.11119, -0.964379, -0.011163, -0.005535, 0.264231, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.484458] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12399] , 31.4801, -0.0184574, -0.20317, -1.11119, -0.964379, -0.011163, -0.005535, 0.264231, 0.176658, -0.156564, -0.0129618, -0.47009, -1.35809, 0.539029, 
[2025-02-03 14:47:45.489958] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12400] , 31.4801, -0.0184574, -0.20317, -1.11119, -0.964379, -0.011163, -0.005535, 0.264231, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.491610] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12401] , 31.4901, -0.0183803, -0.203579, -1.11073, -0.964398, -0.0101445, -0.00724422, 0.26416, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.494445] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12403] , 31.4901, -0.0183803, -0.203579, -1.11073, -0.964398, -0.0101445, -0.00724422, 0.26416, 0.00771453, -0.0409588, 0.0462794, -0.106168, -0.383671, 0, 
[2025-02-03 14:47:45.496814] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12404] , 31.4901, -0.0183803, -0.203579, -1.11073, -0.964398, -0.0101445, -0.00724422, 0.26416, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.499426] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12405] , 31.4901, -0.0182597, -0.203993, -1.10956, -0.964477, -0.0102695, -0.00616168, 0.263895, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.503038] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12406] , 31.5001, -0.0182597, -0.203993, -1.10956, -0.964477, -0.0102695, -0.00616168, 0.263895, 0.0120563, -0.0413751, 0.11637, 0, 0.214771, -0.0578642, 
[2025-02-03 14:47:45.505932] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12408] , 31.5001, -0.0182597, -0.203993, -1.10956, -0.964477, -0.0102695, -0.00616168, 0.263895, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.509181] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12409] , 31.5001, -0.0182597, -0.203993, -1.10956, -0.964477, -0.0102695, -0.00616168, 0.263895, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.512341] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12410] , 31.5101, -0.0181775, -0.204233, -1.10859, -0.964538, -0.00962764, -0.00669026, 0.263685, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:45.514489] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [12412] , 31.5101, -0.0181775, -0.204233, -1.10859, -0.964538, -0.00962764, -0.00669026, 0.263685, 0.00822145, -0.0239605, 0.0972914, -0.0960827, -0.136328, -0.0424862, 
