[2025-02-03 14:25:21.083494] [0x0000007fa946e010] [MocapTag] [0x00003479] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:25:43.915918] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8755] , 22.9111, 0.00845702, -0.195462, -1.10227, -0.983682, -0.00699096, 0.0040701, -0.179734, -0.0723961, 0.0347689, 0.0224172, -0.133443, 0.551841, 0.121507, 
[2025-02-03 14:25:43.919572] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8756] , 22.9111, 0.00845702, -0.195462, -1.10227, -0.983682, -0.00699096, 0.0040701, -0.179734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.922607] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8757] , 22.9211, 0.00811085, -0.195565, -1.10211, -0.983681, -0.00711825, 0.00410453, -0.179734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.925153] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8759] , 22.9211, 0.00811085, -0.195565, -1.10211, -0.983681, -0.00711825, 0.00410453, -0.179734, -0.0346177, -0.0103224, 0.0158273, 0, 0, 0, 
[2025-02-03 14:25:43.928222] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8760] , 22.9211, 0.00811085, -0.195565, -1.10211, -0.983681, -0.00711825, 0.00410453, -0.179734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.930485] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8761] , 22.9211, 0.00771524, -0.195458, -1.10177, -0.983708, -0.00687724, 0.00355788, -0.179606, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.935226] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8763] , 22.9311, 0.00771524, -0.195458, -1.10177, -0.983708, -0.00687724, 0.00355788, -0.179606, -0.0395606, 0.010751, 0.0341356, -0.0671387, -0.0986878, 0, 
[2025-02-03 14:25:43.937719] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8764] , 22.9311, 0.00771524, -0.195458, -1.10177, -0.983708, -0.00687724, 0.00355788, -0.179606, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.940307] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8765] , 22.9311, 0.00725887, -0.195313, -1.10146, -0.983731, -0.00600857, 0.00489218, -0.179479, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.944786] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8767] , 22.9411, 0.00725887, -0.195313, -1.10146, -0.983731, -0.00600857, 0.00489218, -0.179479, -0.0456369, 0.0144432, 0.0310678, -0.123048, 0.293896, 0, 
[2025-02-03 14:25:43.945845] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8768] , 22.9411, 0.00725887, -0.195313, -1.10146, -0.983731, -0.00600857, 0.00489218, -0.179479, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.948619] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8769] , 22.9411, 0.00725887, -0.195313, -1.10146, -0.983731, -0.00600857, 0.00489218, -0.179479, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.952615] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8770] , 22.9511, 0.00665634, -0.195028, -1.10116, -0.983811, -0.00495451, 0.00685477, -0.179012, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.955393] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8772] , 22.9511, 0.00665634, -0.195028, -1.10116, -0.983811, -0.00495451, 0.00685477, -0.179012, -0.0602537, 0.0285239, 0.0301899, -0.137472, 0.424559, 0.0927448, 
[2025-02-03 14:25:43.957932] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8773] , 22.9511, 0.00665634, -0.195028, -1.10116, -0.983811, -0.00495451, 0.00685477, -0.179012, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.960615] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8774] , 22.9511, 0.006111, -0.194701, -1.10063, -0.983826, -0.00384863, 0.00766461, -0.178921, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.963557] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8775] , 22.9612, 0.006111, -0.194701, -1.10063, -0.983826, -0.00384863, 0.00766461, -0.178921, -0.0545337, 0.0326937, 0.0525867, -0.188732, 0.199049, 0, 
[2025-02-03 14:25:43.968409] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8777] , 22.9612, 0.006111, -0.194701, -1.10063, -0.983826, -0.00384863, 0.00766461, -0.178921, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.970914] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8778] , 22.9612, 0.00566448, -0.194584, -1.10016, -0.983816, -0.0036226, 0.00719828, -0.178999, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.973875] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8779] , 22.9711, 0.00566448, -0.194584, -1.10016, -0.983816, -0.0036226, 0.00719828, -0.178999, -0.0446523, 0.0116768, 0.0477526, -0.061059, -0.0837468, 0, 
[2025-02-03 14:25:43.976501] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8781] , 22.9711, 0.00566448, -0.194584, -1.10016, -0.983816, -0.0036226, 0.00719828, -0.178999, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.979315] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8782] , 22.9711, 0.00566448, -0.194584, -1.10016, -0.983816, -0.0036226, 0.00719828, -0.178999, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.983780] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8783] , 22.9811, 0.00524791, -0.194327, -1.0998, -0.983819, -0.00265902, 0.00883986, -0.178926, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.986602] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8785] , 22.9811, 0.00524791, -0.194327, -1.0998, -0.983819, -0.00265902, 0.00883986, -0.178926, -0.0416568, 0.0257616, 0.0353885, -0.130939, 0.357582, 0, 
[2025-02-03 14:25:43.989260] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8786] , 22.9811, 0.00524791, -0.194327, -1.0998, -0.983819, -0.00265902, 0.00883986, -0.178926, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.993063] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8787] , 22.9911, 0.00480168, -0.19409, -1.09935, -0.983804, -0.00139645, 0.0111223, -0.178896, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:43.994902] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8789] , 22.9911, 0.00480168, -0.19409, -1.09935, -0.983804, -0.00139645, 0.0111223, -0.178896, -0.0446226, 0.0236759, 0.0455599, -0.166774, 0.49435, 0, 
[2025-02-03 14:25:43.999332] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8790] , 22.9911, 0.00480168, -0.19409, -1.09935, -0.983804, -0.00139645, 0.0111223, -0.178896, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.002212] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8791] , 23.0011, 0.00437872, -0.193899, -1.09884, -0.983854, -0.000731176, 0.0112311, -0.17862, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.004998] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8793] , 23.0011, 0.00437872, -0.193899, -1.09884, -0.983854, -0.000731176, 0.0112311, -0.17862, -0.0422963, 0.0190815, 0.0509549, -0.127649, 0.0453774, 0.0572413, 
[2025-02-03 14:25:44.007444] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8794] , 23.0011, 0.00437872, -0.193899, -1.09884, -0.983854, -0.000731176, 0.0112311, -0.17862, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.010726] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8795] , 23.0011, 0.00399165, -0.193721, -1.09826, -0.983892, 0.000135542, 0.0122728, -0.178342, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.015068] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8797] , 23.0111, 0.00399165, -0.193721, -1.09826, -0.983892, 0.000135542, 0.0122728, -0.178342, -0.0387068, 0.0177595, 0.0573392, -0.134039, 0.236087, 0.0570983, 
[2025-02-03 14:25:44.017593] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8798] , 23.0111, 0.00399165, -0.193721, -1.09826, -0.983892, 0.000135542, 0.0122728, -0.178342, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.020208] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8799] , 23.0111, 0.00366256, -0.193562, -1.09764, -0.983884, 0.000432254, 0.0119245, -0.178409, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.023240] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8800] , 23.0211, 0.00366256, -0.193562, -1.09764, -0.983884, 0.000432254, 0.0119245, -0.178409, -0.0329093, 0.0159194, 0.0624306, -0.0706673, -0.057983, 0, 
[2025-02-03 14:25:44.025863] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8802] , 23.0211, 0.00366256, -0.193562, -1.09764, -0.983884, 0.000432254, 0.0119245, -0.178409, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.028597] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8803] , 23.0211, 0.00366256, -0.193562, -1.09764, -0.983884, 0.000432254, 0.0119245, -0.178409, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.031859] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8804] , 23.0311, 0.00330763, -0.193303, -1.09706, -0.983881, 0.00102727, 0.0128076, -0.178364, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.034920] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8806] , 23.0311, 0.00330763, -0.193303, -1.09706, -0.983881, 0.00102727, 0.0128076, -0.178364, -0.0354925, 0.0259215, 0.0581388, -0.0857115, 0.195038, 0, 
[2025-02-03 14:25:44.037120] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8807] , 23.0311, 0.00330763, -0.193303, -1.09706, -0.983881, 0.00102727, 0.0128076, -0.178364, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.039802] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8808] , 23.0311, 0.00307808, -0.193157, -1.09677, -0.98389, 0.0012923, 0.0143235, -0.178198, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.043906] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8810] , 23.0411, 0.00307808, -0.193157, -1.09677, -0.98389, 0.0012923, 0.0143235, -0.178198, -0.0229555, 0.0145504, 0.0285668, 0, 0.307851, 0, 
[2025-02-03 14:25:44.047118] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8811] , 23.0411, 0.00307808, -0.193157, -1.09677, -0.98389, 0.0012923, 0.0143235, -0.178198, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.049736] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8812] , 23.0411, 0.00268193, -0.192781, -1.0961, -0.983946, 0.00261933, 0.0149249, -0.177825, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.052736] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8813] , 23.0511, 0.00268193, -0.192781, -1.0961, -0.983946, 0.00261933, 0.0149249, -0.177825, -0.039615, 0.0376155, 0.0674596, -0.240946, 0.165681, 0.0789553, 
[2025-02-03 14:25:44.055666] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8815] , 23.0511, 0.00268193, -0.192781, -1.0961, -0.983946, 0.00261933, 0.0149249, -0.177825, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.058173] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8816] , 23.0511, 0.00268193, -0.192781, -1.0961, -0.983946, 0.00261933, 0.0149249, -0.177825, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.062719] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8817] , 23.0612, 0.00246009, -0.192663, -1.09544, -0.983958, 0.0029488, 0.0142721, -0.177805, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.065490] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8819] , 23.0612, 0.00246009, -0.192663, -1.09544, -0.983958, 0.0029488, 0.0142721, -0.177805, -0.0221843, 0.0118614, 0.0660136, 628.23, -0.116777, 0, 
[2025-02-03 14:25:44.070131] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8820] , 23.0612, 0.00246009, -0.192663, -1.09544, -0.983958, 0.0029488, 0.0142721, -0.177805, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.070948] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8821] , 23.0612, 0.0023928, -0.192475, -1.09496, -0.983942, 0.00357667, 0.0145691, -0.177858, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.073930] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8823] , 23.0711, 0.0023928, -0.192475, -1.09496, -0.983942, 0.00357667, 0.0145691, -0.177858, -0.00672834, 0.0187539, 0.0476506, -0.112891, 0.0807874, 0, 
[2025-02-03 14:25:44.076523] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8824] , 23.0711, 0.0023928, -0.192475, -1.09496, -0.983942, 0.00357667, 0.0145691, -0.177858, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.079502] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8825] , 23.0711, 0.0023928, -0.192475, -1.09496, -0.983942, 0.00357667, 0.0145691, -0.177858, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.082315] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8826] , 23.0811, 0.00209505, -0.192521, -1.09444, -0.983957, 0.00441289, 0.0154266, -0.177683, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.084994] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8828] , 23.0811, 0.00209505, -0.192521, -1.09444, -0.983957, 0.00441289, 0.0154266, -0.177683, -0.0297753, -0.00462898, 0.0518943, -0.134683, 0.198489, 0.0373632, 
[2025-02-03 14:25:44.087581] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8829] , 23.0811, 0.00209505, -0.192521, -1.09444, -0.983957, 0.00441289, 0.0154266, -0.177683, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.090396] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8830] , 23.0811, 0.0019303, -0.192393, -1.09406, -0.983972, 0.00487086, 0.0160823, -0.177531, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.094827] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8832] , 23.0911, 0.0019303, -0.192393, -1.09406, -0.983972, 0.00487086, 0.0160823, -0.177531, -0.0164746, 0.0128654, 0.0385934, -0.0673771, 0.145284, 0, 
[2025-02-03 14:25:44.098746] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8833] , 23.0911, 0.0019303, -0.192393, -1.09406, -0.983972, 0.00487086, 0.0160823, -0.177531, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.100032] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8834] , 23.0911, 0.00186416, -0.192858, -1.09362, -0.984069, 0.00379394, 0.0142952, -0.17717, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.103169] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8835] , 23.1011, 0.00186416, -0.192858, -1.09362, -0.984069, 0.00379394, 0.0142952, -0.17717, -0.00661389, -0.0465221, 0.0440254, 0.147486, -0.390125, 0.0715882, 
[2025-02-03 14:25:44.105651] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8837] , 23.1011, 0.00186416, -0.192858, -1.09362, -0.984069, 0.00379394, 0.0142952, -0.17717, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.108340] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8838] , 23.1011, 0.00186416, -0.192858, -1.09362, -0.984069, 0.00379394, 0.0142952, -0.17717, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.111574] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8839] , 23.1111, 0.00168025, -0.192633, -1.09313, -0.984142, 0.00421768, 0.0141195, -0.176771, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.114574] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8841] , 23.1111, 0.00168025, -0.192633, -1.09313, -0.984142, 0.00421768, 0.0141195, -0.176771, -0.0183919, 0.0224948, 0.0487239, -0.0908375, 0, 0.0825614, 
[2025-02-03 14:25:44.117146] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8842] , 23.1111, 0.00168025, -0.192633, -1.09313, -0.984142, 0.00421768, 0.0141195, -0.176771, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.120731] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8843] , 23.1111, 0.00211362, -0.192223, -1.0924, -0.984131, 0.00504118, 0.013704, -0.176844, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.122722] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8844] , 23.1211, 0.00211362, -0.192223, -1.0924, -0.984131, 0.00504118, 0.013704, -0.176844, 0.0433375, 0.0410531, 0.0727266, -0.176644, -0.0526438, 0, 
[2025-02-03 14:25:44.127136] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8846] , 23.1211, 0.00211362, -0.192223, -1.0924, -0.984131, 0.00504118, 0.013704, -0.176844, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.129678] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8847] , 23.1211, 0.00149211, -0.192249, -1.09213, -0.98425, 0.00542385, 0.01349, -0.176182, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.133329] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8848] , 23.1311, 0.00149211, -0.192249, -1.09213, -0.98425, 0.00542385, 0.01349, -0.176182, -0.0621511, -0.00262613, 0.0267316, -0.0848293, 0, 0.135654, 
[2025-02-03 14:25:44.135885] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8850] , 23.1311, 0.00149211, -0.192249, -1.09213, -0.98425, 0.00542385, 0.01349, -0.176182, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.138082] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8851] , 23.1311, 0.00149211, -0.192249, -1.09213, -0.98425, 0.00542385, 0.01349, -0.176182, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.143136] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8852] , 23.1411, 0.00161345, -0.19187, -1.09135, -0.984189, 0.00652298, 0.0122172, -0.176581, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.145350] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8854] , 23.1411, 0.00161345, -0.19187, -1.09135, -0.984189, 0.00652298, 0.0122172, -0.176581, 0.0121339, 0.0378325, 0.0782723, -0.260234, -0.211543, -0.0779718, 
[2025-02-03 14:25:44.148024] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8855] , 23.1411, 0.00161345, -0.19187, -1.09135, -0.984189, 0.00652298, 0.0122172, -0.176581, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.150604] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8856] , 23.1411, 0.00151105, -0.192219, -1.09119, -0.984344, 0.00597977, 0.010082, -0.175868, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.153568] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8857] , 23.1511, 0.00151105, -0.192219, -1.09119, -0.984344, 0.00597977, 0.010082, -0.175868, -0.0102397, -0.0348504, 0.0160379, 0, -0.440136, 0.143626, 
[2025-02-03 14:25:44.156163] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8859] , 23.1511, 0.00151105, -0.192219, -1.09119, -0.984344, 0.00597977, 0.010082, -0.175868, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.160079] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8860] , 23.1511, 0.00151105, -0.192219, -1.09119, -0.984344, 0.00597977, 0.010082, -0.175868, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.162863] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8861] , 23.1611, 0.00167401, -0.190908, -1.08991, -0.984315, 0.00734142, 0.00884982, -0.176047, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.165573] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8863] , 23.1611, 0.00167401, -0.190908, -1.08991, -0.984315, 0.00734142, 0.00884982, -0.176047, 0.0162955, 0.131061, 0.128335, -0.311089, -0.194515, 0, 
[2025-02-03 14:25:44.169132] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8864] , 23.1611, 0.00167401, -0.190908, -1.08991, -0.984315, 0.00734142, 0.00884982, -0.176047, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.171395] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8865] , 23.1611, 0.00122149, -0.190692, -1.08942, -0.984379, 0.00821661, 0.00825731, -0.175677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.175494] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8867] , 23.1711, 0.00122149, -0.190692, -1.08942, -0.984379, 0.00821661, 0.00825731, -0.175677, -0.0452514, 0.0216078, 0.0489007, -0.193906, -0.0863474, 0.0766426, 
[2025-02-03 14:25:44.178270] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8868] , 23.1711, 0.00122149, -0.190692, -1.08942, -0.984379, 0.00821661, 0.00825731, -0.175677, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.180787] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8869] , 23.1711, 0.0012116, -0.19058, -1.08891, -0.984417, 0.00819942, 0.00683039, -0.175525, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.183776] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8870] , 23.1812, 0.0012116, -0.19058, -1.08891, -0.984417, 0.00819942, 0.00683039, -0.175525, 0, 0.0112604, 0.0508301, -0.0469685, -0.281771, 0, 
[2025-02-03 14:25:44.186724] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8872] , 23.1812, 0.0012116, -0.19058, -1.08891, -0.984417, 0.00819942, 0.00683039, -0.175525, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.191263] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8873] , 23.1812, 0.0012116, -0.19058, -1.08891, -0.984417, 0.00819942, 0.00683039, -0.175525, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.193889] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8875] , 23.1911, 0.00133663, -0.190622, -1.08845, -0.984404, 0.00736035, 0.00408874, -0.175722, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.197860] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8876] , 23.1911, 0.00133663, -0.190622, -1.08845, -0.984404, 0.00736035, 0.00408874, -0.175722, 0.0125029, -0.00426504, 0.0462926, 0.0692606, -0.569014, -0.0435978, 
[2025-02-03 14:25:44.199352] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8877] , 23.1911, 0.00133663, -0.190622, -1.08845, -0.984404, 0.00736035, 0.00408874, -0.175722, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.202072] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8878] , 23.2011, 0.00126436, -0.190534, -1.08791, -0.984444, 0.00747839, 0.0028444, -0.175513, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.206771] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8880] , 23.2011, 0.00126436, -0.190534, -1.08791, -0.984444, 0.00747839, 0.0028444, -0.175513, -0.00722646, 0.0088046, 0.0535012, -0.0671387, -0.241139, 0.0412107, 
[2025-02-03 14:25:44.209317] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8881] , 23.2011, 0.00126436, -0.190534, -1.08791, -0.984444, 0.00747839, 0.0028444, -0.175513, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.212187] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8882] , 23.2111, 0.00122673, -0.190464, -1.08751, -0.984448, 0.00772563, 0.0025746, -0.175488, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.216900] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8884] , 23.2111, 0.00122673, -0.190464, -1.08751, -0.984448, 0.00772563, 0.0025746, -0.175488, -0.00376307, 0.00703975, 0.0400679, -0.0581741, -0.0444809, 0, 
[2025-02-03 14:25:44.217473] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8885] , 23.2111, 0.00122673, -0.190464, -1.08751, -0.984448, 0.00772563, 0.0025746, -0.175488, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.223816] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8886] , 23.2211, 0.00127754, -0.190362, -1.08704, -0.984478, 0.00749792, 0.00138571, -0.175345, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.225350] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8888] , 23.2211, 0.00127754, -0.190362, -1.08704, -0.984478, 0.00749792, 0.00138571, -0.175345, 0.00508053, 0.010146, 0.0472283, 0, -0.242283, 0, 
[2025-02-03 14:25:44.227961] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8889] , 23.2211, 0.00127754, -0.190362, -1.08704, -0.984478, 0.00749792, 0.00138571, -0.175345, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.230467] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8890] , 23.2211, 0.00129008, -0.190327, -1.08656, -0.984495, 0.00713271, 0.000225889, -0.175266, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.233328] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8891] , 23.2311, 0.00129008, -0.190327, -1.08656, -0.984495, 0.00713271, 0.000225889, -0.175266, 0, 0.00353277, 0.0477673, 0, -0.241284, 0, 
[2025-02-03 14:25:44.236061] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8893] , 23.2311, 0.00129008, -0.190327, -1.08656, -0.984495, 0.00713271, 0.000225889, -0.175266, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:44.241866] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [8894] , 23.2411, 0.00129008, -0.190327, -1.08656, -0.984495, 0.00713271, 0.000225889, -0.175266, 0, 0, 0, 0, 0, 0, 
